bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
1.0,1,d0234abbc01a982d54e8d446acc03405,2016-05-20 02:31:51,"NO FEE! Luxury Building in a PRIME Midtown West Location. Steps away from countless restaurants, shopping and more! Building Amenities Include: 24-hour DOORMAN, On-site FREE FITNESS CENTER, LAUNDRY rooms on every floor.Baby steps to the A,C,E at 34th St, and the 1,2,3 at 34th St & 7th Ave.<br /><br />NO FEE luxurious 1 bedroom apartment! Very modern unit with high ceilings, freshly polished hardwood floors and newly renovated everything. SUPER large living room! Gorgeous views of the city throughout. Can't miss!<br /><br />For showing: CONTACT ME: kagglemanager@renthop.com Call/Text Anytime: CELL: (915-062-3103, WORK:(915-062-3103 ext. 2056. Feel absolutely free to contact me with ANY questions you may have. Whether it be this beautiful apartment or another gem, I will help you find the home you are looking for, in the price you are looking for, in the time you are looking for.<br /><br /><p><a  website_redacted ",W 34 St.,"['Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Pre-War', 'Laundry in Building', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space', 'Dogs Allowed', 'Cats Allowed']",40.753,7041275,-73.9959,f4b4b51f4efecec912844708134ac007,"['https://photos.renthop.com/2/7041275_64144b73e8e86e21ca719ab25ff7ac75.jpg', 'https://photos.renthop.com/2/7041275_12865794048e45ade14c8804497b5046.jpg', 'https://photos.renthop.com/2/7041275_157bf088f3ff301c38851ed26f60ef10.jpg', 'https://photos.renthop.com/2/7041275_1b7f895a2c9118528ea863924f5b2f44.jpg', 'https://photos.renthop.com/2/7041275_33abe2fe0126926a6921d93a47e087f7.jpg', 'https://photos.renthop.com/2/7041275_7ceb7356b0508ac404edd9fa44ebba6f.jpg']",3100,360 W 34 St.,low
1.0,0,3cc586423f9e977a0f991b010242baa6,2016-06-02 07:02:12,"TOTALLY RENOVATED BATHROOM, 24/HR DM , Just live in one of the coolest neighborhood in Greenwich village Bleecker street.This studio is the best layout apartment, right of Washington sq park great walking distance to major downtown Greenwich village , Soho, west village area , apartment has hardwood floors new finished, great brand new open kitchen with stainless steel appliances , CENTRAL A/C & HEAT, great closet space , laundry on each floor,  DOORMAN Loft ~Elevator HUGE Studio ~ Soho Few places in America, let alone Manhattan, have influenced the arts as much as Soho, and few places are as distinct.<br /><br /><br /><br />I SPECIALIZE IN NO FEE LUXURY APARTMENTS, WHETHER IT?S WEST SIDE, EAST SIDE OR DOWNTOWN FIND YOUR NEW HOME WITH ME. ?Yousaf Rehman ?PH: 1-564-845-4737 ?E: kagglemanager@renthop.com<br /><br /><p><a  website_redacted ",Bleecker St.,"['Dining Room', 'Doorman', 'Elevator', 'Loft', 'Pre-War', 'Laundry in Building', 'Hardwood Floors']",40.7285,7099719,-74.0,be563466c0c0a5b295db3822c1c5e289,"['https://photos.renthop.com/2/7099719_27a34d9226847401ac824310b26c853e.jpg', 'https://photos.renthop.com/2/7099719_78e65cba23ab85e0e59c8cb81aef6242.jpg', 'https://photos.renthop.com/2/7099719_4ab9e19a2b4c0a4126e70e559e389558.jpg', 'https://photos.renthop.com/2/7099719_fb8b774a7c8dd7c2198f080f1efb5944.jpg']",3100,160 Bleecker St.,medium
1.0,0,0,2016-05-19 03:32:59,"Spring is here, and NYC apts are renting FAST, guys! HURRY BEFORE SOMEONE ELSE IS LIVING IN YOUR NEW HOME!========================================================= AGENT CONTACT INFORMATION Matt KiernanBohemia Realty Group 305-215-9818 kagglemanager@renthop.com=========================================================THE LOCATION:  155th ST AND SAINT NICHOLAS PLTHE APARTMENT: *** Huge, Open Studio*** Beautiful Updated Kitchen and Bathroom *** Elevator/ Laundry in Building *** High Ceilings*** Hard Wood Floors*** Moments from the A/B/C/D Trains*** Honest and Friendly Broker :-)I can show ANYTHING listed on www.bohemiarealtygroup.com and more!WHY NOT MAKE YOUR SEARCH EASIER?Just send me the links to the ones you like, and let's go shopping!To see my other listings and reviews click HERE:  website_redacted ",St. Nicholas Place,"['prewar', 'elevator', 'Dogs Allowed', 'Cats Allowed', 'LIVE IN SUPER', 'MIDRISE', 'LAUNDRY', 'SIMPLEX', 'HARDWOOD']",40.8292,7037398,-73.9406,4595bb2d17386a6263bdf79eae2b4cce,"['https://photos.renthop.com/2/7037398_3805a4746c0f0d6cc203981a913c6d47.jpg', 'https://photos.renthop.com/2/7037398_57de7ef3c7bd1b38d763b92df4d273ae.jpg', 'https://photos.renthop.com/2/7037398_772cc729ed5c64273c51ff9cc4e08000.jpg', 'https://photos.renthop.com/2/7037398_25a7627130ec63215f5bc75c96fb26fd.jpg', 'https://photos.renthop.com/2/7037398_78d517298d2fa4dfd39a1b0e40542a3a.jpg']",1575,66 St. Nicholas Place,low
1.0,0,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,2016-04-22 04:14:22,"UNION SQ AREA, MASSIVE ALCOVE STUDIO, BRAND NEW, 24H DOORMAN, PET Friendly     WELL-MAINTAINED Bldg has 24h DOORMAN, ELEVATORS, LAUNDRY, Live-in Super.  OVER-SIZED Apt features LARGE SEPARATE BRAND NEW Kitchen with Stainless Steel Appliances, Dishwasher, Granite Counter Top, BRAND NEW MARBLE Bathroom, HUGE Living Space, LARGE Sleeping Area, SEPARATE DINING AREA, AMAZING Closets Space. A STEP to Union Square where you find Farmers Market, 7 Subway Lines, Whole Foods, Trader Joes, department stores and much more. A STEP to GREENWICH VILLAGE, tons of restaurants, bars, clubs of all kinds, theaters, artsy boutiques, Greenwich Village and much more.<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",E 16 Street,"['Doorman', 'Elevator', 'Dishwasher', 'Hardwood Floors', 'Dogs Allowed', 'Cats Allowed']",40.7349,6912062,-73.9863,21167417dbc081140b0deb1951dce434,"['https://photos.renthop.com/2/6912062_c437f42fe29ab8808bc695f7cf9f7cd7.jpg', 'https://photos.renthop.com/2/6912062_c175889a386e9adffe5af566e680b085.jpg', 'https://photos.renthop.com/2/6912062_8d3126bf8a653a70b884215a935eb22a.jpg', 'https://photos.renthop.com/2/6912062_bd529705adfbc532c2f7d00cef3bf885.jpg', 'https://photos.renthop.com/2/6912062_f9b2fbf65ff31c6a1416c673f71b3acd.jpg']",2800,145 E 16 Street,medium
1.0,2,f14c5a7d9fd514887b772e2b6a4ef513,2016-06-14 15:40:02,"Chelsea is the perfect neighborhood for Artists and other creative outgoing people. There's hundreds of art galleries, restaurants, and nightlife all in just steps from your door! You are only 2 blocks from the A,C,E trains. You're also just walking distance away from Chelsea Piers indoor sports and also the Westside Greenway.<br /><br />This large 2BR apartment is brand new and never lived in and comes fully equipped with Washer/Dryer, individual room heating, solid oakwood floors, beautifully structured marble bathroom, and gorgeous stainless steel appliances. Also installed with Verizon Fios and Time Warner.<br /><br />This building offers a 3700 sq ft roof deck with river views. BBQ, bar, and even an outdoor cinema! One of a kind fitness center with personal training available. Complete with Bar, lounge and arcade. 24 concierge and bike storage.<br /><br /><p><a  website_redacted ",10th Ave.,"['Roof Deck', 'Dining Room', 'Balcony', 'Doorman', 'Elevator', 'Fitness Center', 'Garden/Patio', 'Terrace', 'Laundry in Building', 'Laundry in Unit', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'Wheelchair Access', 'No Fee', 'Outdoor Space', 'New Construction', 'Dogs Allowed', 'Cats Allowed']",40.7505,7159543,-74.0022,0b8a0fb573c92be71bc4e077aec9a570,"['https://photos.renthop.com/2/7159543_0555fa85d93547d57f09f62b8f90a5c6.jpg', 'https://photos.renthop.com/2/7159543_bb23fc1670fe4b6aa76fc17c2b05733b.jpg', 'https://photos.renthop.com/2/7159543_0584e1eb9022d3bee9217b39a9ce2856.jpg', 'https://photos.renthop.com/2/7159543_d65fa7faaa4a51971df27ffd5109c9ad.jpg', 'https://photos.renthop.com/2/7159543_9b4a3f3fdb59320be07996354ff6fb2c.jpg', 'https://photos.renthop.com/2/7159543_462740d9b5c66686846893c2c6d22d28.jpg', 'https://photos.renthop.com/2/7159543_42ec9ec0a0d65e7985f8ba53b09f2449.jpg', 'https://photos.renthop.com/2/7159543_ece5a69a4949ae003d288852976b0ef4.jpg', 'https://photos.renthop.com/2/7159543_eefcd5f83a8ff4899b78ced317c4c607.jpg']",5295,303 10th Ave.,medium
1.0,0,acca4127c61b915c0f9fda18fdd3f2e3,2016-06-21 04:38:07,"Large studio in the Heart of Rego Park.  PreWar building with elevator, laundry room and live-in super.  Really bright, high ceilings, hardwood floors.<br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",67th Ave.,[],40.7241,7190701,-73.8565,756b95dfd2421790c405d8ae72116c0a,"['https://photos.renthop.com/2/7190701_20661986c4825330c043d68f397f8076.jpg', 'https://photos.renthop.com/2/7190701_f5597a6807861de8f4249f363513e20a.jpg', 'https://photos.renthop.com/2/7190701_bc194114cb675f275b2914a2fa99425c.jpg']",1605,98-01 67th Ave.,low
1.0,2,3bb768286c72d082c773dfdff845e8be,2016-04-05 06:38:45,"[ The Apartment ] - Pristine one(bedroom) conv-2 WALL UP with stunning fireplace, hardwood floors, brand new kitchen with stainless steel, dishwasher, and window in the kitchen. Apt can easily flex with full pressurized wall.<br /><br />[ The Building ] - Elevator building located on E89th Street near CS Park. Well kept building with live in super.<br /><br />| FOR VIEWING | NICK SLIVA | 377-464-9711 | kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ",East 88th Street,"['Elevator', 'Pre-War', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee']",40.7765,6826874,-73.9449,599a1ef33632adba92f168b4b3c12cb8,"['https://photos.renthop.com/2/6826874_f85cda5579cd635401ec3bd74a32b3af.jpg', 'https://photos.renthop.com/2/6826874_9e1c2a45e4669d26cdb9373255539c34.jpg', 'https://photos.renthop.com/2/6826874_81253cfa06bc760c3958510773d91a0f.jpg', 'https://photos.renthop.com/2/6826874_b3d8cc27423c81bd3699bcbd8f6ed047.jpg']",2800,530 East 88th Street,medium
2.0,3,9a70ff022426e2e04c8dc43f6afaf426,2016-05-03 03:16:38,"APARTMENT FEATURES: Spectacular convertible 3 bedroom home. split full size bedrooms, 2 marble bathrooms,separate dining room/bedroom,windowed kitchen, sunny beautiful city views!! BUILDING AMENITIES: Bike Room. Garage. Garden. Fitness Facility. Laundry Room. Housekeeping. Valet. Playroom. Rooftop Deck. Common Storage. Call today for a private tour before this availability is gone!<br /><br />--> SHOWING BY APPOINTMENT ONLY. FOR ALL YOUR MANHATTAN REAL ESTATE NEEDS CONTACT: VAS cell: (226-317-8312  fax: (226-317-8312 e-mail: kagglemanager@renthop.com ALL MY LISTINGS------- www.hgrny.com/vas -Disclosure -**Deals/Management offers are subject to change without notice!<br /><br /><br /><br /><p><a  website_redacted ",W 60th St.,"['Roof Deck', 'Dining Room', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space']",40.77,6956735,-73.9838,c9c33695ee2a2f818e9f1d8f7d1c4b39,"['https://photos.renthop.com/2/6956735_10deff918205007a660e4c7f8253afd7.jpg', 'https://photos.renthop.com/2/6956735_c7cdc7e955d8b83c35f4c7d55d021535.jpg', 'https://photos.renthop.com/2/6956735_f94e620f42cd191f7aafa5b7db5c497a.jpg', 'https://photos.renthop.com/2/6956735_95c873d3cee7e3f449c90a406b7c68ac.jpg', 'https://photos.renthop.com/2/6956735_530f55be3ef2b7290353f268d9118acd.jpg', 'https://photos.renthop.com/2/6956735_863221824ef034ee0c78e048621c9d61.jpg', 'https://photos.renthop.com/2/6956735_09c2aba2c2688f229e54b6bd225dc95c.jpg', 'https://photos.renthop.com/2/6956735_86a62cc84648aadbafa7a1b2b3197267.jpg']",6000,45 W 60th St.,low
1.0,1,d011749ac0d26f018220479afb36063b,2016-06-12 05:35:13,"        THE BUILDING: No Fee and One Month Free!* This outstanding building, standing on Driggs Avenue between North 8th & 9th Streets, once operated as a Steam Factory, providing energy for the immediate surroundings. Timeless features such as large factory windows, exposed columns, original brick, and very tall ceilings define this unique residence. This unit receives significant sunlight, and features a large floor plan spacious enough for a living room set up, dining table, and queen or king size bed. <br /><br />OUR THOUGHTS: The property has outdoor parking (for a fee), a large industrial elevator, communal roofdeck, on-site super, and is located just 2 blocks from the Bedford L train, the East River Park, and McCarren Park. This property is simply gorgeous and second to none.  We highly recommend walking through the premises and checking out any available units when they land on the market. <br /><br />*One month free on a 13 month lease. Net rent advertised ",Driggs Ave,"['No Fee', 'Cats Allowed', 'Dogs Allowed']",40.7184,7146979,-73.9552,1726e6ca19352945ec155b1d8948be6d,"['https://photos.renthop.com/2/7146979_9a5ea7c92611d667fdbf810af3267d80.jpg', 'https://photos.renthop.com/2/7146979_b3eb360731420c8780a4754ac41ea82d.jpg', 'https://photos.renthop.com/2/7146979_4a91a1df6c534310db088bc6f7f23475.jpg', 'https://photos.renthop.com/2/7146979_413da405f32c86a0247b71a12f0916b0.jpg', 'https://photos.renthop.com/2/7146979_8757ac97ba2341d618e74349391e1b5e.jpg', 'https://photos.renthop.com/2/7146979_5150586005fe0d8feac6c1fff75833a7.jpg', 'https://photos.renthop.com/2/7146979_b3bbf5391bd0ae141181d2316875a11c.jpg', 'https://photos.renthop.com/2/7146979_d23c1a607d8b18e77902471625c3c778.jpg', 'https://photos.renthop.com/2/7146979_90127adaf8337a7cf517e0da06cb574f.jpg']",4062,500 Driggs Ave,medium
1.0,0,0,2016-04-10 01:20:12,"E 79th Street!!! Sun Drenched XXLarge Studio!!!! This 16th floor studio is larger than most one bedroom apartments! Separate granite kitchen, dishwasher,MW,beautiful marble bathroom, ample closet space, wall to wall windows, high ceilings,A/C unit.Located on East 79th street, in a 24 hour doorman building.Modern renovated kitchen, great light and pristine marble bath.Fabulous closet space!!Great space, great location!Enjoy all the upper east side has to offer, restaurants, shopping, dining, night life and more!Contact Fatma, I HAVE AN ACCESS TO ALL THE LISTINGS ON CITIHABITATS WEBSITE! ",East 79th Street,['Doorman'],40.7717,6850857,-73.9518,15cb1bfaa5e4583d5df9269942064a0e,"['https://photos.renthop.com/2/6850857_692cef75eab5d38db603ee69b8147a79.jpg', 'https://photos.renthop.com/2/6850857_66099c6a29fc728048835cce39b2d9b9.jpg', 'https://photos.renthop.com/2/6850857_7c5dbde008111e2f15d8a68b34a83960.jpg', 'https://photos.renthop.com/2/6850857_5bcc033eaf5ad2cce6ab9139fdc76ee7.jpg']",2400,420 East 79th Street,low
1.0,1,da69ada34c46adf18f584c67f2e6f218,2016-04-18 11:28:55,"Located in the heart of Corona, LeFrak City offers a wide variety of comfortable NO FEE apartment homes. LeFrak City is newly remade, inside and out! Its a whole new City with modernized entrances and attended lobbies, fresh landscaping, state-of-the-art security systems, updated laundry rooms and more. Large layouts are complemented by recreation, shopping and transportation.  Residents enjoy easy access to public transit, nearby Queens Center Mall, Rego Park Center, and Flushing Meadows Park",97-22 57th Avenue,"['No Fee', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Cats Allowed', 'Dogs Allowed']",40.7369,6890894,-73.8633,dc1a8b86471fd028498f61346d35f13f,"['https://photos.renthop.com/2/6890894_6bf1cbf4a3dec47609e891393e3fcb50.jpg', 'https://photos.renthop.com/2/6890894_25ba41b14acc85df9b957ef669a2410a.jpg', 'https://photos.renthop.com/2/6890894_c28b52e827cb004cdffff03d0057909f.jpg', 'https://photos.renthop.com/2/6890894_324e4cc58ba35855a018fc2883062d18.jpg', 'https://photos.renthop.com/2/6890894_46c14f3d51ed0236bee9a0828c8405db.jpg', 'https://photos.renthop.com/2/6890894_f3fd43ba1e6cea7dde7738615f4ddab1.jpg', 'https://photos.renthop.com/2/6890894_9f6f210f9a22e9f3dbdb72275dfe9cdf.jpg', 'https://photos.renthop.com/2/6890894_19190b148282a6d8bcc95c49bad18895.jpg', 'https://photos.renthop.com/2/6890894_8101979665871fe77e16333c0684e055.jpg']",1780,97-22 57th Avenue,low
1.0,0,279cacc83db7ead77ff583b1216ab62f,2016-04-12 02:22:51,*** Modern Renovation*** Spacious Studio***Lots of Natural Light****To View This Apartment and Many Other Apartments contact Bryan immediately.*<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ,W 105 Street,"['Dishwasher', 'Hardwood Floors']",40.8003,6857678,-73.967,41735645e0f8f13993c42894023f8e58,"['https://photos.renthop.com/2/6857678_d086963d62ae6fb2df038189a2094244.jpg', 'https://photos.renthop.com/2/6857678_95d2028ea3d8eac095a5e26eb5c8a45c.jpg', 'https://photos.renthop.com/2/6857678_b382b0e27bade60816458bc138681a5e.jpg']",2195,225 W 105 Street,low
2.0,4,52ac9f39766292e9bc3e7eddd32f1d37,2016-05-03 05:23:32,"***Amazing DeaL*** Massive Conv. 4 Bedroom Apartment in The Heart Of The Upper East Side. The Unit is in a LUXURY 24 Hr. Doorman Building, with a laundry room on-site. The Apartment features 4 Overspacious Queen Size Bedrooms, 2 bathrooms, A huge Walkthrough Kitchen, An XL Living Room, And Picture Windows Drenching the Apartment in Natural Light.**Do Not Miss This Incredible Deal!!!!**<br /><br />**Low Broker Fee Apartment**<br /><br />For An Exclusive Viewing Call or Text Shragi: 888-207-5404.<br /><br /><p><a  website_redacted ",Third Avenue,"['Dining Room', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space']",40.7814,6958349,-73.9507,e90f2ded843cdb2efd65ef47d9fc8029,"['https://photos.renthop.com/2/6958349_57b9b6e74ea80fab8d884f6c74eadef9.jpg', 'https://photos.renthop.com/2/6958349_b21b9b208948185d540a1f1f4efca2df.jpg', 'https://photos.renthop.com/2/6958349_c9f600b11b09511f75b44cb29ee2bef2.jpg', 'https://photos.renthop.com/2/6958349_5ea4365395997d50f00d4861c2eec110.jpg', 'https://photos.renthop.com/2/6958349_fb9da7f52bda25fb3138b23fe0b2e557.jpg', 'https://photos.renthop.com/2/6958349_1b79719bb82ad0f6b409790a6decce5a.jpg', 'https://photos.renthop.com/2/6958349_4afad52a52d8335bd989b39a5cba7083.jpg', 'https://photos.renthop.com/2/6958349_23a21301092c57242f3ebe57f0644224.jpg']",5000,1619 Third Avenue,medium
1.0,0,8ad1995d3134e7feeade0d5248bed722,2016-06-06 03:30:44,I have total market coverage in Manhattan with access to show nearly every available listing in the city through my real-time database of listings and co-broke network. CONTACT ME FOR AN EXCLUSIVE TOUR OF THIS AND OTHER GREAT APARTMENTS. TWITTER @NYCREAGENT<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ,W 56 Street,"['Loft', 'Dogs Allowed', 'Cats Allowed']",40.7678,7116291,-73.9869,d2b7068bc4e5e74ba13954559d1d120d,"['https://photos.renthop.com/2/7116291_baa355d8c80266b6cc5eec8290afaedf.jpg', 'https://photos.renthop.com/2/7116291_d7b6c0bdccc540d9d1806f20e7f45418.jpg', 'https://photos.renthop.com/2/7116291_ca659034db3e22f66d592c3a69a006a3.jpg', 'https://photos.renthop.com/2/7116291_cdee089b0c817a3fa32440eefe321310.jpg', 'https://photos.renthop.com/2/7116291_d34ecd01035275c2de9ec371d2a1d7b3.jpg', 'https://photos.renthop.com/2/7116291_f844a5b3d78e16c09cf92826db92fe18.jpg', 'https://photos.renthop.com/2/7116291_ad33dc114ed8a5d4a12de2b0896823e0.jpg']",1800,413 W 56 Street,high
1.0,2,09c0e3088872ac9758e656c5f5371721,2016-06-12 13:29:16,        ,Bleecker St,[],40.7055,7152251,-73.9112,324631e1aacaa41bc4475f879756bbb6,"['https://photos.renthop.com/2/7152251_98fecccddd70e14625fb407267de4b7e.jpg', 'https://photos.renthop.com/2/7152251_3105adb47352e6138e9f7207df73b562.jpg', 'https://photos.renthop.com/2/7152251_3341f2dd2f8cebc0c7d320dc0d0202e6.jpg', 'https://photos.renthop.com/2/7152251_c8d75e119d4df036a0b119bf6a3e961e.jpg', 'https://photos.renthop.com/2/7152251_8c3b8a03ce4294ade22e7876a010a22c.jpg', 'https://photos.renthop.com/2/7152251_fbb107fe734248d3364e5d8809842948.jpg', 'https://photos.renthop.com/2/7152251_e7dd56d513b131625508227ecbbf6ae9.jpg', 'https://photos.renthop.com/2/7152251_c329f1347d11732c18d0dd4c231dbdd6.jpg', 'https://photos.renthop.com/2/7152251_28dfdeada40db432dc6fa32c957d8b15.jpg', 'https://photos.renthop.com/2/7152251_6e8731fff65c4b8f43111d0a5c7b37fd.jpg', 'https://photos.renthop.com/2/7152251_9ba6e0f3703dcf2602906d0d977d5252.jpg', 'https://photos.renthop.com/2/7152251_8e9dee5416a3bac357a320083fe8d8b2.jpg', 'https://photos.renthop.com/2/7152251_69460e26c3f5720ea3871dfb90eff07a.jpg', 'https://photos.renthop.com/2/7152251_998f36640d1567fa08e2fdea11d3969d.jpg', 'https://photos.renthop.com/2/7152251_9ae857976df6ee8436615bcbe54208b7.jpg']",2400,18-17 Bleecker St,low
